@relation hotelsalesdataset

@attribute Sales_Id numeric
@attribute CheckIn {12/31/2017,1/2/2018,1/3/2018,1/5/2018,1/6/2018,1/9/2018,1/13/2018,1/14/2018,1/16/2018,1/19/2018,1/22/2018,1/23/2018,1/26/2018,1/30/2018,2/2/2018,2/6/2018,2/7/2018,2/8/2018,2/12/2018,2/13/2018,2/16/2018,2/19/2018,2/20/2018,2/21/2018,2/22/2018,2/24/2018,2/25/2018,2/26/2018,2/27/2018,2/28/2018,3/2/2018,3/4/2018,3/8/2018,3/9/2018,3/10/2018,3/13/2018,3/15/2018,3/18/2018,3/22/2018,3/26/2018,3/27/2018,3/29/2018,3/30/2018,3/31/2018,4/4/2018,4/7/2018,4/8/2018,4/12/2018,4/15/2018,4/17/2018,4/18/2018,4/21/2018,4/25/2018,4/27/2018,4/30/2018,5/7/2018,5/8/2018,5/11/2018,5/12/2018,5/13/2018,5/14/2018,5/17/2018,5/21/2018,5/24/2018,5/26/2018,5/27/2018,1/4/2018,1/18/2018,1/25/2018,1/27/2018,1/31/2018,2/1/2018,2/5/2018,2/9/2018,2/23/2018,3/3/2018,3/6/2018,3/7/2018,3/16/2018,3/19/2018,3/23/2018,4/1/2018,4/5/2018,4/9/2018,4/13/2018,4/16/2018,4/23/2018,4/26/2018,5/4/2018,5/6/2018,5/19/2018,5/22/2018,5/30/2018,1/10/2018,1/11/2018,1/17/2018,1/29/2018,2/4/2018,2/11/2018,2/17/2018,3/17/2018,3/20/2018,3/21/2018,4/6/2018,4/10/2018,4/11/2018,4/20/2018,4/22/2018,4/24/2018,4/28/2018,5/10/2018,5/15/2018,5/16/2018,5/18/2018,5/29/2018,1/8/2018,1/20/2018,1/24/2018,2/3/2018,2/10/2018,3/5/2018,3/24/2018,4/2/2018,5/3/2018,5/20/2018,12/28/2017,1/12/2018,1/15/2018,2/15/2018,3/1/2018,3/14/2018,3/28/2018,4/3/2018,4/19/2018,4/29/2018,5/9/2018,5/31/2018,2/14/2018,3/11/2018,3/12/2018,5/1/2018,5/25/2018,5/28/2018,5/2/2018,5/5/2018,3/25/2018,4/14/2018,1/1/2018,2/18/2018,12/30/2017,1/21/2018,5/23/2018,1/28/2018,1/7/2018,12/13/2017,11/30/2017,10/25/2017,12/15/2017,12/29/2017}
@attribute CheckOut {1/1/2018,1/3/2018,1/4/2018,1/6/2018,1/7/2018,1/10/2018,1/14/2018,1/15/2018,1/19/2018,1/22/2018,1/23/2018,1/26/2018,1/28/2018,2/2/2018,2/6/2018,2/7/2018,2/8/2018,2/12/2018,2/13/2018,2/16/2018,2/18/2018,2/20/2018,2/21/2018,2/22/2018,2/23/2018,2/25/2018,2/26/2018,2/27/2018,2/28/2018,3/2/2018,3/4/2018,3/8/2018,3/9/2018,3/10/2018,3/11/2018,3/14/2018,3/18/2018,3/22/2018,3/26/2018,3/27/2018,3/28/2018,3/30/2018,3/31/2018,4/4/2018,4/7/2018,4/8/2018,4/12/2018,4/15/2018,4/17/2018,4/18/2018,4/21/2018,4/24/2018,4/27/2018,4/30/2018,5/4/2018,5/8/2018,5/9/2018,5/12/2018,5/13/2018,5/14/2018,5/17/2018,5/21/2018,5/23/2018,5/26/2018,5/27/2018,5/31/2018,1/5/2018,1/27/2018,2/1/2018,2/4/2018,2/9/2018,2/15/2018,2/24/2018,3/1/2018,3/7/2018,3/13/2018,3/19/2018,3/23/2018,4/1/2018,4/5/2018,4/10/2018,4/22/2018,4/26/2018,5/1/2018,5/6/2018,5/11/2018,5/18/2018,5/22/2018,5/25/2018,6/2/2018,1/11/2018,2/5/2018,2/11/2018,2/17/2018,3/3/2018,3/12/2018,3/17/2018,3/20/2018,3/21/2018,4/11/2018,4/13/2018,4/19/2018,4/28/2018,5/2/2018,5/10/2018,5/16/2018,5/28/2018,5/30/2018,1/12/2018,1/21/2018,1/24/2018,1/29/2018,2/3/2018,2/10/2018,3/6/2018,3/25/2018,3/29/2018,4/2/2018,4/16/2018,4/20/2018,4/29/2018,5/3/2018,5/7/2018,1/2/2018,1/13/2018,1/20/2018,1/25/2018,1/30/2018,2/14/2018,3/15/2018,4/3/2018,4/9/2018,4/23/2018,4/25/2018,5/5/2018,5/19/2018,6/1/2018,1/9/2018,1/16/2018,1/17/2018,1/18/2018,2/19/2018,3/5/2018,3/16/2018,4/6/2018,5/15/2018,1/31/2018,4/14/2018,5/24/2018,5/20/2018,6/3/2018,1/8/2018,3/24/2018,6/4/2018,5/29/2018,6/6/2018,6/5/2018,6/7/2018}
@attribute SystemEntry_Date {1/1/2018,1/2/2018,1/4/2018,1/6/2018,1/7/2018,1/10/2018,1/14/2018,1/15/2018,1/17/2018,1/20/2018,1/23/2018,1/24/2018,1/27/2018,1/30/2018,2/3/2018,2/6/2018,2/8/2018,2/13/2018,2/16/2018,2/17/2018,2/20/2018,2/21/2018,2/22/2018,2/23/2018,2/24/2018,2/25/2018,2/27/2018,2/28/2018,3/1/2018,3/3/2018,3/4/2018,3/8/2018,3/10/2018,3/14/2018,3/16/2018,3/19/2018,3/22/2018,3/26/2018,3/28/2018,3/30/2018,3/31/2018,4/4/2018,4/7/2018,4/9/2018,4/12/2018,4/16/2018,4/18/2018,4/19/2018,4/23/2018,4/25/2018,4/27/2018,4/30/2018,5/8/2018,5/9/2018,5/12/2018,5/14/2018,5/15/2018,5/18/2018,5/21/2018,5/26/2018,5/27/2018,5/28/2018,1/5/2018,1/19/2018,1/26/2018,2/1/2018,2/2/2018,2/7/2018,2/10/2018,3/7/2018,3/9/2018,3/17/2018,3/24/2018,4/1/2018,4/6/2018,4/13/2018,4/28/2018,5/5/2018,5/20/2018,5/22/2018,5/31/2018,1/11/2018,1/12/2018,1/18/2018,2/4/2018,2/12/2018,3/21/2018,3/27/2018,4/10/2018,4/11/2018,4/17/2018,4/20/2018,4/22/2018,4/26/2018,5/7/2018,5/11/2018,5/17/2018,5/19/2018,5/29/2018,1/9/2018,1/21/2018,1/25/2018,2/9/2018,2/11/2018,3/5/2018,3/18/2018,4/3/2018,4/21/2018,5/4/2018,1/13/2018,1/16/2018,2/14/2018,3/2/2018,3/12/2018,3/13/2018,3/15/2018,3/29/2018,4/5/2018,4/24/2018,4/29/2018,5/13/2018,5/23/2018,3/23/2018,5/1/2018,5/16/2018,1/31/2018,2/18/2018,5/3/2018,5/6/2018,5/10/2018,1/3/2018,3/25/2018,4/14/2018,4/15/2018,2/15/2018,2/19/2018,3/11/2018,2/5/2018,3/20/2018,5/24/2018,1/28/2018,1/29/2018,5/2/2018,5/25/2018,1/8/2018,5/30/2018,4/8/2018,4/2/2018,3/6/2018,2/26/2018,1/22/2018}
@attribute Room_Id numeric
@attribute Room_NO numeric
@attribute Hotel_ID numeric
@attribute Hotel_Name {'Lime Group Hotels'}
@attribute Subhotel_ID numeric
@attribute Subhotel_Name {'Hotel Prime','Hotel Supreme','Hotel Extra','Hotel Star','Hotel Oxford','Hotel Lime','Hotel Fab','Hotel Pride','Hotel Sunny','Hotel Quality Inn'}
@attribute BookingSource_ID numeric
@attribute BookingSource_Name {Booking.Com,'Trip Advisor'}
@attribute GUEST_REG_NO numeric
@attribute No_Of_Persons numeric
@attribute 'Rate PerNight' numeric
@attribute Bar_sale numeric
@attribute Breakfast_Sale numeric
@attribute OtherIncome_Sale numeric
@attribute otherIncome_comment {ADAPTOR,'LATE CHECK OUT',Gym-Fitness,'Swimming And Gym','SMOKING FINE','PARKING CHARGES','DAY USE',LUGGAGE,WIFI,'EXTRA ACCOMODATION',UPGRADE,'ADVANCE PAYMENT',O/I,'EXTRA STAY',RESTAURANT,bff,'BANK TRANSFER',PHOTOCOPIES}

@data
1157145,4/10/2018,4/11/2018,4/10/2018,4981,126,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',414269,2,69,65.75,109,156,?
1157579,4/11/2018,4/12/2018,4/11/2018,4981,126,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',414689,2,69,18,23,40,?
1158165,4/12/2018,4/13/2018,4/13/2018,4981,126,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',415242,2,49,15,8,40,LUGGAGE
1158759,4/13/2018,4/14/2018,4/14/2018,4981,126,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',415797,1,55,419.79,17,40,LUGGAGE
1159256,4/14/2018,4/15/2018,4/15/2018,4981,126,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',416259,2,59,70.39,13,40,LUGGAGE
1159565,4/15/2018,4/16/2018,4/16/2018,4981,126,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',416548,2,32,250.41,49.91,32,WIFI
1160229,4/16/2018,4/17/2018,4/17/2018,4981,126,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',417155,2,42,41.5,125,32,WIFI
1160484,4/17/2018,4/18/2018,4/17/2018,4981,126,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',417380,2,49,31.43,36,32,WIFI
1160903,4/18/2018,4/19/2018,4/18/2018,4981,126,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',417761,2,85,120,348.21,48,?
1161444,4/19/2018,4/20/2018,4/19/2018,4981,126,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',418254,2,69,61.6,181.65,32,WIFI
1162161,4/20/2018,4/21/2018,4/21/2018,4981,126,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',418914,2,72,121.35,329.23,32,WIFI
1162259,4/21/2018,4/23/2018,4/21/2018,4981,126,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,419004,2,59,51.65,198,32,WIFI
1164780,4/25/2018,4/26/2018,4/26/2018,4981,126,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,421089,2,120,155.8,302.59,98.29,'Swimming And Gym'
1165125,4/26/2018,4/30/2018,4/27/2018,4981,126,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,421410,2,50.15,482.54,148.36,0,'Swimming And Gym'
1166726,4/30/2018,5/4/2018,4/30/2018,4981,126,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',422847,2,69.25,84.94,23,499,'PARKING CHARGES'
1169664,5/5/2018,5/6/2018,5/6/2018,4981,126,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,425400,2,75,19.55,80.38,521,Gym-Fitness
1170147,5/6/2018,5/7/2018,5/7/2018,4981,126,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,425841,2,59.43,67.25,18,26,?
1171053,5/8/2018,5/9/2018,5/9/2018,4981,126,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,426572,2,50,45.8,91.92,278,?
1171698,5/9/2018,5/10/2018,5/10/2018,4981,126,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,427170,2,59,217.85,78.08,165,?
1172240,5/11/2018,5/12/2018,5/12/2018,4981,126,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,427619,2,85,72.35,21,23.75,Gym-Fitness
1172839,5/12/2018,5/13/2018,5/12/2018,4981,126,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',428180,2,92.34,161.51,56.96,58,'SMOKING FINE'
1175148,5/16/2018,5/22/2018,5/17/2018,4981,126,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,430175,2,47,205.35,24,100.1,'Swimming And Gym'
1177804,5/22/2018,5/24/2018,5/22/2018,4981,126,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,432509,2,46.75,119.85,38.72,100.1,'Swimming And Gym'
1179886,5/25/2018,5/28/2018,5/26/2018,4981,126,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,434333,2,60.92,19.72,79.43,100.1,'Swimming And Gym'
1181744,5/29/2018,5/30/2018,5/29/2018,4981,126,20,'Lime Group Hotels',482,'Hotel Prime',224,Booking.Com,435958,2,45,147.95,10,131.09,'Swimming And Gym'
1182522,5/30/2018,5/31/2018,5/31/2018,4981,126,20,'Lime Group Hotels',482,'Hotel Prime',226,'Trip Advisor',436666,2,43.16,25.45,23,131.09,'Swimming And Gym'
1109959,1/1/2018,1/4/2018,1/1/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,371116,2,59,346,169.86,76.06,'Swimming And Gym'
1111312,1/4/2018,1/7/2018,1/5/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',226,'Trip Advisor',372337,4,65,63.05,54.42,124.79,'Swimming And Gym'
1113708,1/10/2018,1/11/2018,1/11/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,374536,2,59,117.5,48,124.79,'Swimming And Gym'
1114333,1/12/2018,1/13/2018,1/13/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,375126,2,69,2568.45,334.34,124.79,'Swimming And Gym'
1114945,1/13/2018,1/14/2018,1/14/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,375703,2,89,37.66,88.04,58,'LATE CHECK OUT'
1117613,1/19/2018,1/22/2018,1/20/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,378193,2,59.67,203.9,409.75,0,'Swimming And Gym'
1119441,1/23/2018,1/28/2018,1/24/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,379914,2,74.2,33.7,75,0,'Swimming And Gym'
1123549,2/1/2018,2/2/2018,2/2/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,383676,2,65,11.25,192.99,0,'Swimming And Gym'
1124140,2/2/2018,2/4/2018,2/3/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,384219,2,65,84,18,0,'Swimming And Gym'
1125518,2/5/2018,2/8/2018,2/6/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,385500,2,69,144.75,89.98,0,'Swimming And Gym'
1126819,2/8/2018,2/13/2018,2/9/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,386702,2,61.8,172.09,160.47,258,'PARKING CHARGES'
1129343,2/13/2018,2/14/2018,2/14/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,389006,2,69,186.19,76.45,65.35,Gym-Fitness
1130035,2/14/2018,2/17/2018,2/15/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,389616,2,47,8.5,18,32,WIFI
1131386,2/17/2018,2/18/2018,2/18/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,390834,2,65,62.34,25.5,32,WIFI
1131817,2/18/2018,2/20/2018,2/19/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,391227,2,57,68.9,24,64.7,Gym-Fitness
1132923,2/20/2018,2/24/2018,2/21/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,392266,2,69,53,163.32,24,?
1134778,2/24/2018,2/26/2018,2/24/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,393973,2,54.15,39.15,79.99,218,?
1135764,2/26/2018,3/1/2018,2/27/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,394902,2,65,172.7,38.34,123,?
1138733,3/3/2018,3/4/2018,3/4/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',226,'Trip Advisor',397661,2,119,95.85,17,227,?
1139156,3/4/2018,3/7/2018,3/5/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',226,'Trip Advisor',398040,2,64.33,60.45,194.34,0,'Swimming And Gym'
1140639,3/7/2018,3/8/2018,3/8/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',226,'Trip Advisor',399405,2,64,86.73,44.94,48,?
1141386,3/9/2018,3/11/2018,3/9/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,400086,2,89.3,41.4,107.92,32,WIFI
1143516,3/13/2018,3/15/2018,3/13/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,401972,2,65.55,7,31,32,WIFI
1145261,3/16/2018,3/19/2018,3/17/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',226,'Trip Advisor',403563,2,65.67,37.1,9,33,ADAPTOR
1146373,3/19/2018,3/20/2018,3/19/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',226,'Trip Advisor',404575,2,79,161.89,140,76,'PARKING CHARGES'
1147575,3/21/2018,3/23/2018,3/22/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,405632,2,69,175.65,273.25,30,'LATE CHECK OUT'
1148726,3/23/2018,3/27/2018,3/25/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,406708,2,67,94.15,17,22.95,Gym-Fitness
1151063,3/28/2018,3/29/2018,3/29/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,408778,2,67,6.25,307.27,131.96,'Swimming And Gym'
1151315,3/29/2018,3/31/2018,3/29/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,409018,2,103.55,82.15,13,0,'Swimming And Gym'
1152249,3/31/2018,4/6/2018,3/31/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',226,'Trip Advisor',409851,2,69.42,53.55,24,0,'Swimming And Gym'
1155124,4/6/2018,4/10/2018,4/7/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,412457,2,79,82,210.76,0,'Swimming And Gym'
1156947,4/10/2018,4/11/2018,4/10/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,414077,2,99,34,114.93,275,'PARKING CHARGES'
1158352,4/13/2018,4/15/2018,4/14/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',226,'Trip Advisor',414378,4,65.57,125.29,33,36,?
1159559,4/15/2018,4/21/2018,4/16/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,416542,2,79,162.8,24,193,?
1162253,4/21/2018,4/23/2018,4/21/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,418998,4,79,110.2,50.91,153,?
1164428,4/25/2018,4/26/2018,4/25/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',226,'Trip Advisor',420800,2,54.39,111,31,40,Gym-Fitness
1164987,4/26/2018,4/30/2018,4/27/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',226,'Trip Advisor',421282,2,79,90.3,8,75,'ADVANCE PAYMENT'
1166705,4/30/2018,5/4/2018,4/30/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',226,'Trip Advisor',422826,2,83.06,25.75,84.47,58,'LATE CHECK OUT'
1168702,5/4/2018,5/8/2018,5/4/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,424538,2,117.8,203,182.85,38,'PARKING CHARGES'
1171024,5/8/2018,5/10/2018,5/9/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,426555,2,94.05,131.87,38,85.85,Gym-Fitness
1171978,5/10/2018,5/13/2018,5/10/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,427428,2,116.53,144.7,28,85.85,Gym-Fitness
1174519,5/15/2018,5/16/2018,5/15/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,429610,2,71.25,10.75,69,80.51,Gym-Fitness
1175662,5/17/2018,5/20/2018,5/18/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',226,'Trip Advisor',430613,2,112.33,9,18,76.06,Gym-Fitness
1177225,5/20/2018,5/24/2018,5/21/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',226,'Trip Advisor',432006,2,98.1,55.25,17,139.79,Gym-Fitness
1180277,5/26/2018,5/28/2018,5/27/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,434684,2,109,281.65,123.76,103.3,Gym-Fitness
1181732,5/29/2018,5/31/2018,5/29/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',226,'Trip Advisor',435946,2,116,94.45,192.3,85.85,Gym-Fitness
1182645,5/31/2018,6/3/2018,5/31/2018,4554,2,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,436787,2,122.55,8,?,34,LUGGAGE
1109523,12/30/2017,1/2/2018,1/1/2018,4573,20,20,'Lime Group Hotels',483,'Hotel Supreme',226,'Trip Advisor',370724,2,57.77,410.65,?,32,WIFI
1110556,1/2/2018,1/5/2018,1/3/2018,4573,20,20,'Lime Group Hotels',483,'Hotel Supreme',226,'Trip Advisor',371650,2,34.86,276.05,?,32,WIFI
1112095,1/6/2018,1/8/2018,1/7/2018,4573,20,20,'Lime Group Hotels',483,'Hotel Supreme',226,'Trip Advisor',373055,2,42,130.25,?,32,WIFI
1112748,1/8/2018,1/9/2018,1/9/2018,4573,20,20,'Lime Group Hotels',483,'Hotel Supreme',226,'Trip Advisor',373661,2,45,11.5,?,32,WIFI
1113269,1/9/2018,1/10/2018,1/10/2018,4573,20,20,'Lime Group Hotels',483,'Hotel Supreme',226,'Trip Advisor',374147,2,45,91,?,32,WIFI
1113740,1/10/2018,1/11/2018,1/11/2018,4573,20,20,'Lime Group Hotels',483,'Hotel Supreme',226,'Trip Advisor',374568,2,45,254.35,?,36,'PARKING CHARGES'
1114049,1/11/2018,1/13/2018,1/12/2018,4573,20,20,'Lime Group Hotels',483,'Hotel Supreme',226,'Trip Advisor',374864,2,36.6,76.7,?,25,Gym-Fitness
1114981,1/13/2018,1/15/2018,1/14/2018,4573,20,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,375738,2,44.5,48.85,?,58,?
1116916,1/18/2018,1/21/2018,1/18/2018,4573,20,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,377557,2,54.78,206.2,?,174,'PARKING CHARGES'
1118279,1/21/2018,1/22/2018,1/21/2018,4573,20,20,'Lime Group Hotels',483,'Hotel Supreme',226,'Trip Advisor',378828,2,73,199.21,?,23.5,?
1118838,1/22/2018,1/24/2018,1/23/2018,4573,20,20,'Lime Group Hotels',483,'Hotel Supreme',226,'Trip Advisor',379339,2,33.24,84.4,?,208,?
1119807,1/24/2018,1/25/2018,1/25/2018,4573,20,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,380250,2,46.55,15.2,?,174,?
1120217,1/25/2018,1/28/2018,1/26/2018,4573,20,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,380627,2,49,69.05,?,103.3,'Swimming And Gym'
1123600,2/1/2018,2/2/2018,2/2/2018,4573,20,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,383725,2,49,19.05,?,222.92,'Swimming And Gym'
1124163,2/2/2018,2/4/2018,2/3/2018,4573,20,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,384242,2,55,38.45,?,258.51,'Swimming And Gym'
1125533,2/5/2018,2/9/2018,2/6/2018,4573,20,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,385515,2,49,191.48,?,178.25,'Swimming And Gym'
1127268,2/9/2018,2/12/2018,2/10/2018,4573,20,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,387124,2,46,97.34,?,132.7,'Swimming And Gym'
1128921,2/12/2018,2/17/2018,2/13/2018,4573,20,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,388621,2,49,90.5,?,186.87,'Swimming And Gym'
1132300,2/19/2018,2/20/2018,2/20/2018,4573,20,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,391680,2,45,43.95,?,161.5,'Swimming And Gym'
1133409,2/21/2018,2/22/2018,2/22/2018,4573,20,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,392697,2,53,73.75,?,161.5,'Swimming And Gym'
1133782,2/22/2018,2/26/2018,2/23/2018,4573,20,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,393043,2,46.75,241.63,?,0,'Swimming And Gym'
1135792,2/26/2018,3/2/2018,2/27/2018,4573,20,20,'Lime Group Hotels',483,'Hotel Supreme',226,'Trip Advisor',394928,2,70.5,99.5,?,0,'Swimming And Gym'
1138043,3/2/2018,3/5/2018,3/3/2018,4573,20,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,397004,2,55.33,211.57,?,0,'Swimming And Gym'
1139331,3/5/2018,3/9/2018,3/5/2018,4573,20,20,'Lime Group Hotels',483,'Hotel Supreme',226,'Trip Advisor',398189,2,49,89,?,326,'PARKING CHARGES'
1142199,3/10/2018,3/11/2018,3/11/2018,4573,20,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,400790,2,46.75,127.25,?,28,'PARKING CHARGES'
1142877,3/12/2018,3/14/2018,3/13/2018,4573,20,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,401401,2,67,73.25,?,270,?
1144148,3/14/2018,3/17/2018,3/15/2018,4573,20,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,402543,2,59,163.99,?,173,?
1145408,3/17/2018,3/18/2018,3/17/2018,4573,20,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,403687,2,59,245.2,?,126,?
1146082,3/18/2018,3/27/2018,3/19/2018,4573,20,20,'Lime Group Hotels',483,'Hotel Supreme',226,'Trip Advisor',404307,2,57.33,74.93,?,46,?
1150595,3/27/2018,3/28/2018,3/28/2018,4573,20,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,408384,2,79,78.5,?,49,?
1151065,3/28/2018,3/29/2018,3/29/2018,4573,20,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,408780,2,75.05,14,?,34,LUGGAGE
1151322,3/29/2018,3/30/2018,3/29/2018,4573,20,20,'Lime Group Hotels',483,'Hotel Supreme',226,'Trip Advisor',409025,2,54.41,14,?,31,LUGGAGE
1152258,3/31/2018,4/4/2018,3/31/2018,4573,20,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,409859,2,62.5,143.65,?,30,'SMOKING FINE'
1154116,4/4/2018,4/6/2018,4/4/2018,4573,20,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,411543,2,69,18.5,?,34,LUGGAGE
1156492,4/9/2018,4/12/2018,4/9/2018,4573,20,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,413682,2,79.33,28.9,?,31,LUGGAGE
1158168,4/12/2018,4/13/2018,4/13/2018,4573,20,20,'Lime Group Hotels',483,'Hotel Supreme',226,'Trip Advisor',415245,2,59,28.95,?,35,LUGGAGE
1159257,4/14/2018,4/15/2018,4/15/2018,4573,20,20,'Lime Group Hotels',483,'Hotel Supreme',226,'Trip Advisor',416260,2,99,44.9,?,32,WIFI
1159908,4/16/2018,4/20/2018,4/16/2018,4573,20,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,416871,2,56.5,67.5,?,48,'SMOKING FINE'
1162280,4/21/2018,4/26/2018,4/21/2018,4573,20,20,'Lime Group Hotels',483,'Hotel Supreme',224,Booking.Com,419025,2,69.35,40.4,?,33,ADAPTOR
1165424,4/27/2018,4/29/2018,4/27/2018,4573,20,20,'Lime Group Hotels',483,'Hotel Supreme',226,'Trip Advisor',421675,2,86.34,48.35,?,33,ADAPTOR
